,BPA,PNW,SDGE,SCE,PGE_valley,PGE_bay
1500,5588.853205218844,17847.775561734616,2407.9454783606275,11957.04301975517,6765.731754634861,5676.367879205923
1501,5464.083334601635,17489.384613084443,2409.635600915562,12000.462348576588,6615.48905137409,5590.319842287508
1502,5428.933403886542,17330.818035549568,2412.0671283025113,12057.994885349235,6516.133802676257,5657.774993640708
1503,5425.652308873819,17348.419699797152,2416.793604742561,12097.377430328184,6299.280992060552,5875.631058566015
1504,5564.576667549074,17752.55419999654,2440.3845294488992,12045.953785422229,6302.278413652791,5915.042396685182
1505,5846.098307704639,18891.219416839926,2503.7620171096614,11957.40505133013,6679.9281299650265,5889.01654372519
1506,6237.297195042552,19993.398929815034,2713.626016399591,12291.674811478184,7157.6275505119465,5995.565451086203
1507,6255.584343225145,19878.24346953591,2899.1653772603213,13170.480766922701,7643.511402650111,6275.130830005139
1508,6126.820305371259,19181.239299432353,2887.957758072352,13091.974176874988,7628.629785220889,6118.563834121498
1509,5852.8862687817555,17803.424504955987,2777.9910645634945,12772.058285544399,7455.271909627869,5964.766631097696
1510,5463.3784627731575,16096.567864344399,2599.0870578948043,12019.527619555585,6802.693734878025,5732.5094030937535
1511,5131.2177956011365,14848.655936623541,2342.0310016653707,11039.55563884624,6178.598023271914,5442.896409571667
1512,5860.880491271213,14959.793918032165,2011.892165394667,9678.106403778847,5705.326634591343,5138.30155486485
1513,5779.135663899617,14621.176632997447,1835.4843715254194,9141.859990330622,5471.095274042652,4926.588671246897
1514,5762.343874971643,14482.519083492332,1750.696201527642,8750.76045110898,5243.01042303558,4809.567626955263
1515,5758.490746149935,14554.384917629393,1700.9428602945443,8539.694265976828,5123.090691270238,4721.5670582586645
1516,5979.849168884527,15191.44150833805,1680.9989191768932,8499.66334093723,5119.610640299615,4793.981762592973
1517,6487.336039184145,16870.975440755385,1714.4431423024532,8620.435270157575,5165.595924631748,4917.41178453117
1518,7116.643391366121,19542.297812689896,1844.0696852731314,9232.460980484953,5377.267960438028,5151.09280745372
1519,7460.937951198961,20796.42717804212,2056.046044568408,9904.458265843592,5989.61329643308,5708.54377874195
1520,7393.687004566948,20440.833431158066,2178.973348402536,10332.43796270958,6241.509550078737,6031.831199414699
1521,7197.328333340398,19718.563147519293,2238.4737650812085,10671.26513784338,6199.7481852911005,6195.433206389161
1522,6986.494585452055,19153.75083880176,2279.49673773697,10976.033303115875,6227.756048472694,6272.429782303571
1523,6772.218266395711,18476.233350454517,2311.424060397099,11182.332736310575,6490.035220862762,6050.599837150282
1524,6563.685537206441,17993.930973128627,2320.889212500866,11297.588119928872,6586.796202908429,5837.328488709234
1525,6426.533831291028,17651.21868256777,2323.818407538281,11331.530116372041,6483.094521310724,5761.664059414295
1526,6319.416947009428,17327.542099883354,2325.9913518096937,11359.887400009338,6424.522186525028,5834.711553239303
1527,6362.261185518813,17311.157274901572,2331.189796334195,11365.528332288373,6205.449044354006,6061.950702887595
1528,6543.108667910155,17697.25091072518,2354.12446138853,11287.051713470157,6312.802163947995,6121.810695230299
1529,6861.56495618435,18808.004814045264,2409.2251577534676,11135.612993460802,6661.4716539200035,6095.343487525896
1530,7261.42823647026,20215.322799318164,2598.009899223478,11477.565422848138,7198.624178310007,6196.280752315185
1531,7283.364486610681,20165.354225390274,2767.2146914957557,12294.812349115567,7667.817713779028,6379.825694909999
1532,7134.66690388632,19482.69916914416,2748.4585198587715,12275.108227474286,7819.022561602726,6091.718385477654
1533,6838.272836667364,18217.225079482385,2642.265194196815,11951.90493996483,7449.932831346967,5975.315728404554
1534,6445.87487275618,16678.531725406367,2475.480421771917,11306.304357617917,6700.606010971527,5961.14216342581
1535,6058.610942544892,15412.084661628569,2230.9932043319195,10308.667439696488,6186.314226485039,5494.8185223165665
1536,5736.304650650669,14531.098086686081,1942.0984712679165,10374.221232072117,5645.33472867692,5197.599484636327
1537,5673.4632755535085,14209.480658689052,1786.2934418302311,9961.879568772472,5510.590739419791,5071.757555304144
1538,5686.4428125859995,14130.235271120839,1692.1576467328607,9541.727457156316,5234.192630846245,4987.372276771671
1539,5761.319090756661,14289.232778123062,1639.8253902004753,9261.258063778207,5101.433331781404,4918.558896362725
1540,5978.032401115108,14909.762876825424,1616.606922335169,9149.997561435343,5056.7080659028725,4914.606229384215
1541,6395.707107247896,16468.941150371575,1640.3722421901107,9291.251378794817,5091.658907910796,5055.670694677344
1542,6985.100456947018,18949.586075385072,1746.8845848606563,9806.376556654322,5196.770728340322,5289.545516962093
1543,7330.267896104319,20206.06201583091,1919.8713023813038,10424.633189784921,5549.509860020481,5663.474528974854
1544,7291.392323080908,19896.84536477453,2029.283168998292,10867.115694884415,5830.98175946615,6036.49209651695
1545,7134.376018765363,19425.464094866544,2096.7105539755817,11284.279588761266,5959.894717727841,6134.18975361507
1546,6935.240651391787,18867.23923015494,2144.348962014949,11645.192059512534,6107.461046378501,6106.96368762377
1547,6716.103136300615,18257.453204500784,2178.288050861286,11881.477641247395,6340.297042642734,5938.848009909639
1548,6544.35212708269,17938.7388011109,2188.840879474056,12006.490949256831,6415.761685204464,5768.606969752543
1549,6382.1327089200395,17540.05924142412,2189.781007281949,12024.041429122364,6370.6728858575625,5757.373971086338
1550,6256.220533329639,17191.499633303698,2194.034269277358,12011.949178825033,6281.921571338111,5814.938044772363
1551,6286.519699076565,17143.938949849213,2203.3528459987847,11991.776954693752,6046.86802503418,6000.913968234374
1552,6463.433467987662,17475.347099707302,2233.4193422297753,11964.167991252538,6138.113829521026,5975.914866895914
1553,6772.632140934093,18516.971172093028,2292.965157961491,11945.436870098829,6581.162211688073,5807.587402664706
1554,7211.381707446091,20050.713077186832,2481.2984990074833,12323.96354390219,6935.930509677158,6034.480229781863
1555,7276.092163149108,20115.135405907517,2658.933795954224,13093.377372421683,7470.606680506467,6258.3991719982405
1556,7137.288653972349,19534.39530945164,2651.7363883942885,13056.438381725122,7549.408371921399,6068.764135446268
1557,6827.574745165261,18305.760391426706,2545.333667754702,12772.044798480298,7225.646763372997,6020.08686350286
1558,6443.543271916228,16817.27692218479,2377.635943274467,12130.643747539434,6635.135895378835,5911.373497593239
1559,6053.259165663002,15534.65012548637,2142.304118543288,11248.202163445423,6179.684539265746,5504.373604704463
1560,5800.033179838496,14748.277502116547,1959.324480804317,9590.17711788071,5028.228458437535,4554.134386226894
1561,5705.219723792126,14452.138829146748,1802.1504198569137,9052.15642551115,4871.299789604475,4440.848649368924
1562,5721.247292472867,14423.712802590742,1722.4450027188034,8654.332936973131,4650.161432806058,4446.877385559869
1563,5809.8736588774755,14628.899461318075,1672.9962197689126,8414.401841336647,4546.47647671526,4377.2706671285
1564,6052.643328529456,15365.054439151421,1655.4204687416418,8356.318987413388,4500.592360960506,4405.5184501597605
1565,6568.047420123999,17140.671897094533,1685.3618244064448,8462.751467914335,4494.000836723137,4532.452326973942
1566,7306.464513313184,20032.151301042148,1810.7231079139149,8964.674985254718,4633.689356928083,4756.3108498011725
1567,7625.185047980877,21170.548121391777,2017.7428197301585,9636.812208982192,5071.314850180673,5213.173565883733
1568,7477.269057649294,20581.992633722166,2142.414026016851,10049.97009983319,5330.592476684793,5522.525623873997
1569,7198.40297554704,19666.755482861405,2205.698446249887,10420.363194594029,5429.004044183533,5637.331793134096
1570,6899.190080518049,18913.820431766482,2247.106884470193,10728.094905825546,5453.432594838691,5690.102863433148
1571,6661.488776005003,18152.606578332383,2272.707795547802,10943.112013164264,5618.344519972225,5446.5645485724635
1572,6461.439367216707,17589.08441955824,2278.322017988412,11092.754874993774,5759.070339390521,5272.678235378748
1573,6302.333041712658,17164.665787189657,2275.2733898338593,11105.868691769429,5647.34150003637,5193.855125692824
1574,6181.3782796077285,16819.203642820903,2273.022467160522,11120.76097183187,5561.538052708093,5230.242772011293
1575,6185.128819798495,16718.748422434528,2274.768695893558,11095.41373773711,5408.108449077818,5406.12026721861
1576,6328.318431609821,16946.829313343613,2303.8732049858345,11078.295760793582,5460.935311220996,5369.308291680084
1577,6627.233964693319,17881.271182375243,2370.434755699133,11059.440305178758,5832.76451342301,5343.690463094488
1578,7100.047064252881,19553.93794988057,2571.142513989244,11413.933295506802,6231.533279852446,5474.7029385661735
1579,7168.955785714348,19756.51031684498,2749.243258397686,12187.943231055473,6691.298273877744,5676.565067917822
1580,7040.10081547852,19176.857429966072,2735.3635536078104,12129.64904527145,6716.481823805264,5616.644856238568
1581,6782.456939377141,18015.088355490185,2628.5702068945957,11954.78894361224,6562.176561173,5368.972801034706
1582,6416.823262687027,16666.736127245345,2456.379472288363,11312.612048205505,5971.1350945587865,5191.893165325501
1583,6058.371433505427,15433.951164497235,2207.9398589978937,10394.918220489644,5545.024025021137,4983.749934329048
1584,5848.370714919484,14712.226023972566,1789.6226129743711,9023.610615872665,5324.939643173051,4475.454839232039
1585,5765.898844441051,14380.163961703804,1644.8246885808792,8506.637665465256,5053.9049620548185,4282.220686731452
1586,5787.240476820824,14348.500669482875,1570.8718030671664,8163.454951651449,4836.348946704675,4263.411050905272
1587,5907.8620958879,14582.181694630037,1524.77299853407,7928.44849744661,4687.860476501749,4184.100380203337
1588,6182.809224252364,15275.19240895679,1510.262182422171,7880.235775064862,4664.8367112796395,4318.1880653404805
1589,6681.505449930305,16876.935011574602,1547.7535235261853,8029.8594263083605,4665.333990845681,4425.1719381265975
1590,7386.449098801823,19475.01950031645,1667.8673080018,8477.902652539,4863.846976385974,4661.9287915258255
1591,7687.348123241516,20719.605545882125,1854.472203236387,9051.638626753294,5413.559732228012,5175.649447462696
1592,7533.850909979782,20342.97774797494,1968.276856471343,9540.32231097951,5600.18211985908,5447.238743940633
1593,7273.879933164694,19610.97643784539,2019.134044927804,9869.891079559433,5619.250354116221,5466.3274755823295
1594,7010.41312774324,18953.809248843278,2043.1908709907295,10133.33134013654,5646.286914437206,5531.900768860632
1595,6783.623275967843,18336.70310211148,2060.0285281062756,10288.782122338287,5798.657479456673,5328.978689783524
1596,6595.727203741888,17808.545659529835,2065.832087282294,10396.535218455789,5970.755058657353,5103.776319410999
1597,6433.450676412249,17330.712243323884,2065.579886044598,10414.886487804177,5841.059141763888,5022.327026395514
1598,6331.152222815141,16933.38103974093,2067.3242189131115,10398.925336081704,5732.783890382249,5106.069328250983
1599,6336.80190831265,16902.385800637738,2073.9945475042764,10399.345844503332,5636.985762560112,5262.276544483889
1600,6484.463519553186,17145.304702884165,2104.184960647035,10414.14457453856,5698.786596109038,5243.065702479924
1601,6766.516660364513,18040.250241817954,2168.517290911214,10422.321393072963,6004.501809159438,5271.818651313565
1602,7195.046365817944,19232.92209406286,2338.865873972852,10730.006742065743,6451.259842697332,5455.524612703188
1603,7259.923888706783,19061.8904119364,2499.64372035024,11404.29865674997,6935.815376799861,5509.388726276106
1604,7006.8338124011125,18349.132217922863,2490.042983128367,11374.855333363912,6931.676197673966,5505.072181922326
1605,6673.068977825596,17308.360554011695,2384.589703777688,11071.52400893504,6826.054145655468,5152.4304476218895
1606,6257.268634020699,16195.01372346007,2220.5759693418495,10450.384509029624,6360.79207554419,4838.481931461061
1607,5885.8430892132465,15145.946223651476,1994.3341818639894,9639.336718114939,5724.603382711455,4744.593100843346
1608,6055.69005519711,14805.106451557625,2008.920414476768,9945.368133882908,5575.317178637831,4792.160557536364
1609,5971.973672430062,14508.360269855366,1846.4809288420818,9493.648025404585,5359.691044852808,4611.267991468921
1610,5990.195830587925,14448.14154177059,1757.5769744460072,9081.729517082511,5175.885967767011,4530.480475650755
1611,6096.8407340038875,14588.541863174773,1708.4025180298609,8845.760494127175,5058.4700902119785,4519.710872475504
1612,6413.072954862043,15073.50068058651,1699.5466229160343,8804.536278887766,5016.349846861939,4606.588734515709
1613,7003.12423916243,16155.027273068263,1756.6294109661026,9051.63424615581,5047.1792703295005,4764.000504214461
1614,7622.342982421817,17488.076591698635,1911.6292681682075,9683.358151028258,5295.763255811476,5016.8431777668575
1615,7884.294005350046,18473.58045587065,2106.7273675421666,10214.676280501093,5816.661165317194,5526.297181757028
1616,7754.587448212067,19062.395410612495,2211.3841966033656,10610.403571088587,5982.3575323171935,5816.4132103939655
1617,7527.815578903356,19020.02073177728,2262.711892788955,10907.88504332044,5998.9814935944505,5845.222445928411
1618,7285.558141218284,18499.90280997915,2295.5014111555865,11281.346284462688,6031.08160244214,5900.054473283246
1619,6997.2925374393035,17854.366671820917,2317.840298865112,11465.678487028652,6097.862059878031,5801.625324847759
1620,6895.217115222598,17380.808499618368,2325.819758294755,11571.713670638645,6258.40340168066,5578.442838245351
1621,6734.378349355437,16896.7828448749,2326.713022680909,11597.631003110853,6161.39549409999,5514.20380620168
1622,6655.280798407118,16466.98569605616,2326.4785812055516,11642.387660352671,5982.186349088717,5650.96382486685
1623,6687.80668027164,16364.921235331758,2330.9520725789685,11652.49561607893,5960.353209734191,5714.018791628775
1624,6873.506889835428,16633.2449395999,2358.8003423173427,11583.340584077969,6068.9894763075845,5784.249732161488
1625,7171.322364995665,17355.94390019003,2406.551367798542,11432.675674731943,6379.861699948194,5729.032861139255
1626,7570.050748028246,18621.365366522918,2556.909027927319,11810.950891962257,6886.0043474836775,5899.67403252828
1627,7573.504620453753,18664.95244133005,2733.2849337834523,12538.235169190708,7333.710970536554,6085.803031198707
1628,7328.947603424095,18082.892674314542,2739.5057329053157,12555.642992887591,7313.836910845449,6022.718588070004
1629,6955.265232865939,17224.064945308823,2621.565128541925,12164.393850182456,6983.722722397599,5720.592437968766
1630,6534.476232074645,16148.580394279643,2435.6330056597453,11436.630809824432,6632.170691840632,5333.961049686023
1631,6158.612983813209,15164.867799478776,2194.6340709546234,10575.112116684273,6059.51710324703,5007.271353103359
1632,6164.9468817069865,14685.69032701686,1965.0007750914733,9630.02201410262,5272.317182946764,4367.853785979625
1633,6054.77536488974,14310.341377669592,1813.0931184974977,9170.024849699741,5027.872033595203,4239.322700109545
1634,6048.475172057862,14194.804930873053,1739.50758111008,8786.613655718966,4821.450127828439,4225.487237680877
1635,6174.983307514517,14331.916218445136,1692.0023659836834,8593.586721756974,4656.0732214836025,4275.898749710602
1636,6493.556376295139,14793.387313675692,1688.754567457567,8574.369856906464,4607.699014942595,4318.2688783993335
1637,7071.9280847627315,15736.541278741617,1755.106123930906,8860.404470835456,4688.073323408165,4453.936603341876
1638,7634.40689305782,16835.577661090865,1907.0015124553988,9494.20176465485,4992.849737426378,4808.738241632442
1639,7854.955862817031,17656.53139537772,2073.1809501737416,9977.775392213314,5383.685407568784,5190.06347596817
1640,7770.250901797453,18149.64957719911,2164.5140146127587,10330.69822723436,5568.801504007118,5397.1647173968995
1641,7617.005123557353,18100.794242080327,2216.6501090857705,10678.4464128255,5629.891055014728,5377.848657980539
1642,7423.16058551903,17741.546309870046,2260.861120696031,10981.863327998262,5660.4297723325735,5393.070156380702
1643,7273.737403975736,17364.048404790847,2292.148434875419,11143.574952544768,5691.997806502219,5352.7903230724605
1644,7103.139875722169,16970.70250749842,2305.7577209198785,11271.086241772095,5842.840825025766,5197.678075377463
1645,6955.133416562132,16592.434527184094,2312.438548750613,11298.522803469185,5753.3259720761835,5150.262636937273
1646,6875.755633012756,16319.580590202455,2318.472847134179,11334.718523751859,5603.512332770817,5223.510693968571
1647,6932.305185470758,16365.848319908984,2328.4555588637045,11347.019942877532,5630.640923191124,5289.748645534032
1648,7157.247707746637,16741.88965434504,2352.6757428958595,11331.765471670333,5853.496272958453,5260.8740275148575
1649,7456.186320247925,17590.015196714372,2406.6002738464617,11215.735677264209,5968.789122611996,5242.549539780648
1650,7858.407995064427,19006.05576567453,2553.9698161836186,11542.71486789326,6507.837456373686,5285.305500980301
1651,7890.179900317777,19210.37939314695,2709.8980002782696,12267.58944778322,7023.457944935745,5449.832793653859
1652,7631.112225301036,18533.6276890466,2709.1470608634395,12273.483332721018,7049.799095362046,5303.48219562427
1653,7208.230647056017,17417.728244424707,2578.3623312062423,11850.042905392016,6761.60980605673,5049.472251084855
1654,6801.62356068272,16140.773986126836,2367.3249924824295,11117.64124503908,6412.719799265681,4738.655439951087
1655,6413.840521643402,14953.280029127607,2123.3009624611122,10184.350453227826,5725.604443376494,4488.970307095457
1656,5791.820771609412,13861.562604507066,1818.005583074475,8484.896261462476,5018.033738455685,4493.53666459978
1657,5700.404748018486,13547.033680131697,1684.6325483366743,8072.498979328142,4703.679376477592,4361.229313047691
1658,5713.67034583914,13540.577898322199,1616.6181621523526,7759.674193843934,4561.604300669253,4341.466858454318
1659,5856.065902946859,13745.77379801884,1579.4694236022042,7571.722702527613,4441.856474360031,4353.366823853873
1660,6245.040490636451,14539.43965553173,1587.0481193170604,7600.389209860023,4405.107851373782,4443.013988901935
1661,6878.994692899974,16267.396931821104,1662.6605360076712,7929.085654126478,4517.647437319452,4612.98120248467
1662,7442.727509691147,18550.166993245864,1830.4010393205433,8608.631757739664,4890.2947810849555,5061.079960446005
1663,7595.269174961415,19629.133907156836,1994.064926582324,9119.474123331966,5278.876908770746,5506.431984175561
1664,7491.813224865995,19482.53618457614,2075.4910204137636,9506.676486113554,5440.698414261401,5702.936543743256
1665,7321.358971732034,19040.668688068818,2120.9017476996223,9797.470252002699,5444.085240451203,5700.890415710423
1666,7123.024555704247,18664.47270062055,2159.0491915287444,10037.489633832432,5500.811961017231,5670.88059293067
1667,6948.735395821066,18248.75709498238,2184.3527700650425,10206.790854342102,5548.746680979318,5566.71874892262
1668,6807.041897814697,17921.318430318774,2193.9622708182565,10250.476836787053,5721.719092481236,5349.957785396341
1669,6669.331069859871,17585.447511106016,2200.1353511230527,10297.840437265542,5614.531729142126,5348.549352617554
1670,6585.885250826372,17319.801057160865,2203.4601985650665,10335.293760789915,5440.0824885848215,5420.831097650336
1671,6606.789046220889,17193.06471103125,2212.75780974925,10337.034159266,5380.858018599185,5571.415602845718
1672,6785.297353064298,17430.690158081954,2238.1040462017872,10266.336734047973,5670.616596848211,5508.006818704469
1673,7036.783843335603,18168.225451238977,2282.615795144082,10120.724989099777,5805.504050416416,5380.914168390028
1674,7375.747472809397,19661.2767870166,2403.602260359121,10382.918497536228,6292.211481528451,5451.567344305957
1675,7373.88605247777,19732.912657690864,2539.2797003425508,11053.470270780974,6636.196999526938,5591.70049764063
1676,7097.540156831254,18892.293427413046,2537.6232358143684,11073.891264192976,6665.893154040282,5420.306333879761
1677,6719.164612572298,17449.733379231893,2411.5362295586087,10650.405096703777,6296.989594495403,5214.019569523679
1678,6255.579824209369,16029.386494343686,2204.0318783248326,9920.017102040412,5870.1743544899455,4937.132233333817
1679,5932.331323550939,14848.967125991536,1975.6034633964327,9009.910573241455,5280.830049379148,4645.537666690851
1680,5640.83242372279,13978.778879623958,2119.079526098426,9976.43054692597,5827.345714629784,4599.869347143842
1681,5552.352369918892,13669.862722653997,1973.6778501753458,9558.225098539546,5529.738263685949,4455.085038615425
1682,5556.658491751584,13601.519388140403,1894.2220860188665,9219.809566067868,5328.323051735329,4409.536619528331
1683,5691.0809687059555,13826.545359799125,1853.3661955639252,9041.885895698115,5281.315606073259,4360.3799284423885
1684,6044.914551881423,14578.588833167736,1862.347509504607,9062.854548114592,5274.027483904361,4418.637705131327
1685,6680.931164391146,16326.87354483641,1958.4191943580577,9482.015492503455,5433.611689306335,4582.610146088935
1686,7199.048423850973,18653.02346691804,2170.921530053014,10276.979254766413,5844.089407654045,4946.988085396005
1687,7300.019572753363,19615.024003351595,2340.420122591117,10728.485436001725,6323.357118780789,5375.501602796177
1688,7243.751527439316,19231.169612814956,2415.6612387918312,11111.132770500504,6415.001047775011,5522.812167553935
1689,7141.028537122123,18695.471707171524,2483.881212073749,11504.807681435968,6376.114706770988,5575.41650526541
1690,7002.667844964043,18363.86353221722,2541.3478968108375,11864.680003228008,6436.579717007002,5634.996864089133
1691,6874.017427866139,18028.3934167165,2574.0248433671204,12077.623362660577,6576.8606599593095,5424.440798775829
1692,6731.815599667616,17728.96371286664,2584.8127622441284,12176.752784144775,6715.067098140607,5221.928570609991
1693,6599.719747538452,17496.655695397076,2592.050153065997,12225.864561662796,6655.204559957005,5214.806077758914
1694,6524.74118376827,17217.56561047261,2595.4715359514116,12215.968482727825,6532.0401668836375,5281.274528472386
1695,6563.981737678949,17184.1617834363,2605.597685352102,12207.55932362747,6358.064095384473,5472.5060456695
1696,6725.020717063408,17401.81214245091,2623.740380081964,12193.246925693878,6569.522883007072,5490.14945529432
1697,6918.800582462203,18005.602290897972,2665.9519408123847,11904.670815389512,6816.852162657477,5379.856327812882
1698,7236.464710827802,19332.663833244675,2801.4224421433164,12077.63484795113,7306.159229058443,5541.940284674408
1699,7253.506150622528,19415.697045524674,2965.1512227863564,12942.100541671385,7871.613048812366,5613.30260323617
1700,7020.9579301385975,18618.487756282237,2971.204089305035,12946.26381762753,7842.0320864938,5338.454138791038
1701,6665.805757520471,17299.724131324943,2819.2418647629743,12387.403411870604,7379.783494935527,5226.583042339968
1702,6271.165469004019,15911.678644433981,2581.6925820155748,11594.585396780889,6760.956689309514,5003.970456261775
1703,5933.484254677931,14694.049815062004,2332.350975933125,10645.605968794393,6118.757739814583,4671.251867703715
1704,6299.286882686397,14547.69161636849,2269.2546081650385,10967.985878082722,6431.006126534516,5029.725127156498
1705,6230.97184134108,14242.480914978425,2111.8454187588854,10494.499414083384,6092.910627018099,4927.595990720481
1706,6253.433702940231,14186.26287710997,2025.3155730055485,10069.873217782155,5853.993800203208,4871.319095156682
1707,6400.28861607052,14368.515866956392,1974.7665428219218,9849.626651125749,5796.002002067242,4813.711484545487
1708,6802.16644861097,15137.218171701765,1989.10741862275,9870.567676627123,5776.252114047945,4846.824955639798
1709,7428.811568096845,16776.976072890768,2089.624610174219,10245.774913902307,5900.3101141506295,5036.477502481848
1710,7896.696080641875,18864.217487480455,2287.288035091078,10939.982059648386,6389.186680654567,5474.620817751766
1711,8013.439173029968,19845.659574544596,2428.1632117750664,11291.34173365754,6848.596408442841,5813.072022932065
1712,8017.215894101002,19760.96516731647,2506.7696748589324,11631.743206760988,6917.7478856951175,5905.455376672651
1713,7882.946371920249,19366.946883241737,2587.595865157283,12084.11798673724,7011.502965995842,6095.008737123541
1714,7696.783863580769,19008.755220153158,2643.44788916544,12539.485959651307,7019.558598082496,6195.082469568678
1715,7519.734470724544,18714.97868708963,2671.711790980909,12799.780509045539,7113.604560039798,6047.4831415806175
1716,7327.39061503513,18415.802222938506,2688.3653941533494,12876.132585216441,7252.881508203826,5773.805322653602
1717,7165.850185150869,18149.666968985934,2706.0420069009515,12944.945283995201,7222.34176142258,5785.280933830736
1718,7047.260725095733,17923.744900469082,2716.0385344363854,12962.189168190655,7164.3303774031065,5893.30605567658
1719,7097.836347099402,17906.225154750733,2729.253861173217,12919.972669565917,7009.613386544764,6103.220797825744
1720,7302.926886998263,18154.357567667263,2765.280529082188,12998.851137681455,7242.125359961554,6203.898904764104
1721,7513.871807057233,18658.963022105487,2821.4850061692136,12909.52645319349,7654.516971797383,6071.295955996637
1722,7860.912406934052,19976.97152935092,2972.719585456234,13275.70918008961,8239.326189039177,6056.665441439642
1723,7890.2225996111465,20141.840292131667,3150.0568178035555,14087.036706812094,8638.164702052653,6154.809120879377
1724,7604.019058712621,19362.030657341536,3151.545837907499,14137.960575737758,8618.082057334135,6088.360127088814
1725,7208.046969923524,18014.946129438238,2965.3711682788635,13531.493971652593,8081.751817977389,5778.969554222676
1726,6792.735360099748,16646.477397956085,2702.705111042508,12553.038416417863,7529.524495872428,5402.94056316746
1727,6467.951200697054,15434.560598374403,2427.484269349191,11495.341595638027,6618.352192863376,5207.22876002439
1728,6066.363575159095,14502.406285024927,2009.402878124432,9758.409382818541,5285.935302737309,4286.875353781856
1729,5989.372382343967,14219.85169803784,1886.4499406222856,9318.037488249096,5096.707712484867,4257.509820307601
1730,6012.119707490272,14157.263605195923,1818.7646078329876,8986.632145435542,4919.761650572208,4203.612359096763
1731,6177.475315601778,14408.080442138991,1776.2222588941802,8886.77958345369,4889.126670849784,4163.705261493554
1732,6598.1606538072865,15209.693505197247,1819.2748890963642,8995.237448124308,4922.812918108525,4235.946532720633
1733,7291.653354465249,16959.996228298027,1937.1660559459071,9445.458153473162,5096.347753067064,4400.347318477027
1734,7768.072274317494,19085.86579623028,2156.0913808943137,10171.663831171416,5559.49605394127,4841.924370134924
1735,7815.540877436294,20001.216495874356,2288.5504496918056,10529.547316185623,5946.566893391452,5175.865800849073
1736,7726.746148632203,19726.033398031403,2349.5695017145576,10934.630392691222,5994.953869038399,5205.761079782158
1737,7485.955952238678,19126.433654033663,2409.353788316746,11362.127544141587,6017.767790794018,5295.806947440374
1738,7404.059590835895,18846.08207570745,2458.2180542639585,11689.212128607269,5949.88455843539,5384.423095736046
1739,7260.114076895701,18437.908786648302,2495.5195252901767,11881.771284464545,6033.250696740677,5242.986534031137
1740,7081.719803297818,18029.193878138773,2524.8082340781075,11972.39660354836,6184.823227560361,5003.333519834085
1741,6847.631025546634,17651.963528967106,2543.6867711099635,12016.0801851444,6185.381134608262,5030.291280886338
1742,6875.069547982005,17540.52496146138,2560.1665018021044,12044.861260716,6043.76892256795,5142.95576862538
1743,6937.991123320713,17437.391420409054,2582.747646874115,11985.349092653405,6056.027608457021,5326.588456298592
1744,7130.5166025077215,17675.926849329862,2625.2254365496788,12013.255275204905,6206.539571794252,5460.965286976826
1745,7325.312791618166,18165.527560911432,2662.4631676374993,11885.353134009543,6415.5418518394345,5394.784112377386
1746,7590.391471979693,19434.982275623905,2759.7350891549454,12182.118087782694,6861.663689304099,5418.620338306088
1747,7574.410987268502,19624.367551489857,2908.99320091048,12897.775132048531,7260.73328941855,5431.240087223383
1748,7277.645859157726,18842.50992472422,2915.0060901092593,12864.231967042902,7346.948721498515,5293.529618092283
1749,6837.377400593545,17520.790306143597,2728.516758084499,12288.753170704555,6750.538958161601,5015.563248767851
1750,6389.869320754305,16176.243674749632,2450.91718579062,11304.72446390747,6262.555601975287,4670.501678565955
1751,6084.928800423071,15061.868147834222,2195.2599369130594,10413.23240286905,5538.790894512339,4474.81195776736
1752,5550.340095753745,13953.424185249725,1937.156816316265,9790.666078112046,5663.485437346666,4622.767810911702
1753,5473.744818453897,13657.836893408079,1808.135794717853,9303.773971122366,5442.870730731346,4556.363117803572
1754,5496.299632914997,13621.775353372124,1739.5337279200292,8959.706176459787,5207.822364017273,4471.0970713751985
1755,5650.26877074418,13854.64754278434,1691.6489196298842,8828.558028410434,5220.685176450242,4441.184407145111
1756,6027.983001097073,14631.053536348045,1724.7044182224129,8902.589043465847,5233.557640684088,4464.263780392302
1757,6677.376709243651,16318.355001064649,1822.3940556743391,9284.937721369519,5392.772434167371,4641.077019311167
1758,7117.963448922658,18286.197121634035,2001.2825705479993,9874.381388339105,5846.2748388767295,5078.234956137153
1759,7158.007012021846,19181.092831524697,2115.249615381046,10158.98923567585,6176.697511546904,5315.874147223097
1760,7072.006623693824,18946.99037838867,2180.9656981644657,10460.343228039763,6186.253545386679,5373.057460113857
1761,6938.4129788151395,18511.848072148405,2247.4482191284937,10863.865162085209,6214.2497171550485,5456.441872277641
1762,6746.960964133779,18064.941877584846,2298.533303125873,11192.330498368221,6232.030601335384,5565.857185829281
1763,6616.156248172956,17664.509829626397,2335.811443623128,11414.83302358137,6321.549268738866,5375.958756301011
1764,6493.909573844578,17380.732470120172,2364.476022786486,11483.03720623264,6490.810333383967,5189.2911474228495
1765,6381.737931877135,17164.06871307853,2386.198411214702,11579.566284568858,6450.611755984053,5179.864523845506
1766,6319.273606167019,16910.8946889656,2406.1353418531558,11641.997434720948,6398.685690526437,5305.223002122121
1767,6395.197790761049,16816.199618278137,2434.6357536193027,11625.421097161692,6267.6461607533265,5457.585616382914
1768,6564.882478260003,16944.12120392786,2474.839190876411,11577.436717583125,6511.209450490107,5609.67038827421
